Month	ScheduledOperator	CountryToFrom	PassengersIn	FreightIn	MailIn	PassengersOut	FreightOut	MailOut	Year
39173	Qantas Airways	USA	40984	2147.6	238.9	49397	469.3	163.8	2007
39173	Royal Brunei Airlines	Brunei	4016	118.5	0.1	4652	174.3	0	2007
39173	Royal Brunei Airlines	New Zealand	1037	7.7	0	979	28.7	0	2007
39173	Singapore Airlines	New Zealand	0	0	0	0	232.2	0	2007
39173	Singapore Airlines	Singapore	100260	4603.5	88.8	106465	3557.3	1	2007
39173	Solomon Airlines	Solomon Islands	1385	9.8	0	1486	12.6	0	2007
39173	South African Airways	South Africa	4088	40.3	4.9	4216	242.7	1.4	2007
39173	Thai Airways International	Thailand	39260	1717.7	162.5	43363	949	2.1	2007
39173	Tiger Airways	Singapore	4113	0	0	4238	0	0	2007
39173	United Airlines	USA	14718	56	205.8	18630	546.6	2.4	2007
39173	United Parcel Service	Hong Kong	0	0	0	0	5.9	0	2007
39173	United Parcel Service	USA	0	791.4	0	0	0	0	2007
39173	Vietnam Airlines	Vietnam	8204	130.4	0	6102	21.5	0	2007
39173	Virgin Atlantic Airways	Hong Kong	4419	389.7	0	3598	164.1	0	2007
39173	Virgin Atlantic Airways	UK	2142	83.6	0	2839	44.7	0	2007
39173	Virgin Australia	Fiji	5670	16.1	0	5557	22.6	0	2007
39173	Virgin Australia	New Zealand	17151	75.8	0	16918	30.7	0	2007
39173	Virgin Australia	Tonga	667	5	0	650	1.3	0	2007
39173	Virgin Australia	Vanuatu	1309	0	0	1267	7.3	0	2007
39173	Virgin Samoa	Western Samoa	1188	1.7	0	1256	2.1	0	2007
39203	Aerolineas Argentinas	Argentina	1438	5.6	0.5	1016	14.3	0	2007
39203	Aerolineas Argentinas	New Zealand	909	34.1	0	1060	45.2	0	2007
39203	Air Caledonie	New Caledonia	3724	3.4	0.4	2743	72.9	3.1	2007
39203	Air Canada	Canada	3509	0.1	0	5187	0	0	2007
39203	Air Canada	USA	807	160.1	3.4	550	178.4	0	2007
39203	Air China	China	5563	133.4	12.1	5166	163.5	2.4	2007
39203	Air Mauritius	Mauritius	1950	62.8	0.1	2643	56	0	2007
39203	Air Nauru	Marshall Islands	0	0	0	21	0.2	0	2007
39203	Air Nauru	Nauru	248	0.3	0	275	9.9	0.3	2007
39203	Air Nauru	Solomon Islands	231	0	0	154	2	0	2007
39203	Air New Zealand	China	0	0	0	0	27	0	2007
39203	Air New Zealand	Cook Islands	61	0	0	82	0	0	2007
39203	Air New Zealand	Germany	0	2.6	0	0	0	0	2007
39203	Air New Zealand	New Zealand	76134	1779.8	182.3	73463	1589.9	1.8	2007
39203	Air New Zealand	USA	1111	508	19.1	1544	21.8	0	2007
39203	Air Niugini	Papua New Guinea	4851	38.9	2	4997	204.6	26.3	2007
39203	Air Pacific	Fiji	11003	359.7	0	11393	332.1	13.4	2007
39203	Air Tahiti Nui	Tahiti	1542	50.8	0	1473	37.5	0	2007
39203	Air Vanuatu	Vanuatu	2821	10.9	0	2816	43.7	3	2007
39203	Airlines PNG	Papua New Guinea	1257	2.7	0	1138	27.2	0	2007
39203	Asian Express Airlines	New Zealand	0	327	0	0	368	0	2007
39203	Asiana Airlines	Korea	5680	239.5	31.5	5988	114.9	0	2007
39203	British Airways	Singapore	2187	130.7	0.1	2674	265.3	0	2007
39203	British Airways	Thailand	3255	57.8	0	3749	29.8	0	2007
39203	British Airways	UK	5344	453.1	59.6	8524	74.9	0	2007
39203	Cargolux Airlines Intl	Luxembourg	0	319.2	0	0	0	0	2007
39203	Cargolux Airlines Intl	New Zealand	0	0	0	0	274.6	0	2007
39203	Cargolux Airlines Intl	Singapore	0	0	0	0	0	0	2007
39203	Cargolux Airlines Intl	USA	0	0	0	0	65.8	0	2007
39203	Cathay Pacific Airways	Hong Kong	34532	3042	113.8	41881	2321.4	26.3	2007
39203	China Airlines	Taiwan	5164	152.3	12.9	6340	39.8	0	2007
39203	China Eastern Airlines	China	4362	47.1	9.5	3994	62.9	1.5	2007
39203	China Southern Airlines	China	4522	264.5	11.4	3566	23.7	1.9	2007
39203	Continental Micronesia	Guam	722	0.3	0	751	1	0	2007
39203	Emirates	New Zealand	21384	1119.5	6.8	17386	1014.4	0	2007
39203	Emirates	Singapore	2725	179.9	2.6	1892	495.6	0	2007
39203	Emirates	Thailand	967	55.6	0	1072	10.7	0	2007
39203	Emirates	United Arab Emirates	26997	1600.9	80.6	43403	1415	0.5	2007
39203	Etihad Airways	United Arab Emirates	1833	92.6	8.3	2522	177.7	0	2007
39203	Eva Air	Taiwan	1925	104.3	12.7	2017	43.8	0.2	2007
39203	Federal Express Corporation	Philippines	0	0	0	0	183.6	0	2007
39203	Federal Express Corporation	USA	0	1042.9	0	0	0	0	2007
39203	Freedom Air International	New Zealand	12735	0	0	12071	0	0	2007
39203	Garuda Indonesia	Indonesia	10753	184.6	3.6	11826	121.5	0.1	2007
39203	Gulf Air	Bahrain	1713	86.1	5.5	2086	72.8	14.4	2007
39203	Gulf Air	Singapore	505	14.1	0	465	53	0	2007
39203	Hawaiian Airlines	USA	2192	1.1	4.1	2354	43.9	0	2007
39203	JALways	Japan	5247	267.5	90.6	6503	135.1	0	2007
39203	Japan Airlines	Japan	6706	195.8	19.2	7618	291.5	0	2007
39203	Jetstar	Indonesia	4132	92.3	0	4542	3.9	0	2007
39203	Jetstar	Japan	4424	105.6	0	4961	146.7	0	2007
39203	Jetstar	New Zealand	13342	23.3	0	12092	22.7	0	2007
39203	Jetstar	Singapore	3444	0	0	4574	0	0	2007
39203	Jetstar	Thailand	4719	115	0	4803	34.7	0	2007
39203	Jetstar	USA	3320	95.1	0	3429	67.7	0	2007
39203	Jetstar	Vietnam	2642	105.1	0	2784	11.6	0	2007
39203	Korean Air	Korea	7837	944.7	69.1	9816	742.8	3	2007
39203	Lan Chile	Chile	2682	206	0.5	2505	95.1	3.8	2007
39203	Lan Chile	New Zealand	1204	40.3	0	1879	49.4	0.9	2007
39203	Malaysia Airlines	Malaysia	36402	3660.3	0.1	42485	1489	0	2007
39203	Martinair Holland	Hong Kong	0	0	0	0	145.6	0	2007
39203	Martinair Holland	Netherlands	0	510.8	0	0	156.8	0	2007
39203	Martinair Holland	Thailand	0	0	0	0	0.3	0	2007
39203	Martinair Holland	UK	0	0	0	0	30.5	0	2007
39203	Martinair Holland	United Arab Emirates	0	0	0	0	11.4	0	2007
39203	Merpati Nusantara Airlines	Indonesia	72	0	0	126	0	0	2007
39203	Pacific Air Express	Solomon Islands	0	4.5	0	0	108.7	0	2007
39203	Philippine Airlines	Philippines	3254	64.4	4.2	2866	33.9	0	2007
39203	Qantas Airways	China	5662	431.3	0	6533	176.9	1.2	2007
39203	Qantas Airways	Germany	2759	438.6	3.5	3979	16.6	36.8	2007
39203	Qantas Airways	Hong Kong	20436	1356.3	22.6	23560	557.5	54.6	2007
39203	Qantas Airways	India	3071	20.9	0	2755	37	4.5	2007
39203	Qantas Airways	Indonesia	5427	55.9	2.2	5930	205.9	3	2007
39203	Qantas Airways	Japan	24730	482.4	91.9	29323	539	85.9	2007
39203	Qantas Airways	New Caledonia	1832	2	0.2	1545	13.9	1.7	2007
39203	Qantas Airways	New Zealand	50633	1421.5	6	48985	1916.2	212.7	2007
39203	Qantas Airways	Philippines	3495	87	4.5	3251	59.4	1.7	2007
39203	Qantas Airways	Singapore	36386	1618.6	93.7	38874	1843.3	153.3	2007
39203	Qantas Airways	South Africa	5137	108.4	4.6	5031	37.7	12.8	2007
39203	Qantas Airways	Thailand	3501	156	8	3478	26.5	15.1	2007
39203	Qantas Airways	UK	16223	411.1	65.8	22857	149.6	149.2	2007
39203	Qantas Airways	United Arab Emirates	0	0	0	0	52.6	0	2007
39203	Qantas Airways	USA	43435	2016.4	244.7	45335	592.7	180.3	2007
39203	Royal Brunei Airlines	Brunei	3625	109	0.1	2857	190.4	0	2007
39203	Royal Brunei Airlines	New Zealand	503	5.7	0	462	18.6	0	2007
39203	Singapore Airlines	New Zealand	0	0	0	0	207.8	0	2007
39203	Singapore Airlines	Singapore	83196	4591.5	127.7	95965	4250.5	1.3	2007
39203	Solomon Airlines	Solomon Islands	993	9.6	0	1241	10.2	0	2007
39203	South African Airways	South Africa	3508	49.6	4.7	3467	184.3	2	2007
39203	Thai Airways International	Thailand	35271	1856	184.7	40177	932.3	3.4	2007
39203	Tiger Airways	Singapore	6208	0	0	6327	0	0	2007
39203	United Airlines	USA	13673	87.5	166.3	15006	614.8	3.6	2007
39203	United Parcel Service	Hong Kong	0	0	0	0	7.9	0	2007
39203	United Parcel Service	USA	0	849.7	0	0	0	0	2007
39203	Vietnam Airlines	Vietnam	5181	163.1	0	5357	27.2	0	2007
39203	Virgin Atlantic Airways	Hong Kong	2156	523.5	0	1717	125	0	2007
39203	Virgin Atlantic Airways	UK	1890	28.3	0	3911	77.5	0	2007
39203	Virgin Australia	Fiji	4944	19.7	0	4868	23.7	0	2007
39203	Virgin Australia	New Zealand	15392	82.9	0	15130	39	0	2007
39203	Virgin Australia	Tonga	677	2.6	0	713	1.9	0	2007
39203	Virgin Australia	Vanuatu	1091	0	0	1060	3.5	0	2007
39203	Virgin Samoa	Western Samoa	1215	2.4	0	1226	4.1	0	2007
39234	Aerolineas Argentinas	Argentina	940	4.5	0.3	973	36.6	0	2007
39234	Aerolineas Argentinas	New Zealand	878	32.2	0	954	25.6	0	2007
39234	Air Caledonie	New Caledonia	1961	6.4	0.4	3278	66.6	2.8	2007
39234	Air Canada	Canada	4004	0.3	0	4619	0	0	2007
39234	Air Canada	USA	1276	172.8	4.3	813	131.7	0.3	2007
39234	Air China	China	5618	206.9	16.6	5659	123.7	2.1	2007
39234	Air Mauritius	Mauritius	2490	52.4	0.2	2898	36.7	0	2007
39234	Air Nauru	Marshall Islands	0	0	0	26	0.1	0	2007
39234	Air Nauru	Nauru	220	0.2	0	231	9.7	0.2	2007
39234	Air Nauru	Solomon Islands	274	0.1	0	215	1.7	0	2007
39234	Air New Zealand	China	0	0	0	0	33.9	0	2007
39234	Air New Zealand	Cook Islands	54	0	0	75	0	0	2007
39234	Air New Zealand	Germany	0	0.1	0	0	0	0	2007
39234	Air New Zealand	New Zealand	73360	1589	167.3	70197	1532.9	1	2007
39234	Air New Zealand	USA	1381	553.9	19.2	1322	10.9	0	2007
39234	Air Niugini	Papua New Guinea	5570	57	1.8	5716	230.4	27.6	2007
39234	Air Pacific	Fiji	12987	319.8	0	16866	344.9	15.1	2007
39234	Air Tahiti Nui	Tahiti	1504	77.2	0	1472	64.5	0	2007
39234	Air Vanuatu	Vanuatu	2935	14	0	3411	35.8	2.3	2007
39234	Airlines PNG	Papua New Guinea	1191	2.8	0	1115	24.2	0	2007
39234	Asian Express Airlines	New Zealand	0	254.1	0	0	313.5	0	2007
39234	Asiana Airlines	Korea	4763	228.8	30.9	5354	128.1	0	2007
39234	British Airways	Singapore	2394	151.3	4.2	2927	250.7	0	2007
39234	British Airways	Thailand	4022	31.4	0	3629	12.6	0	2007
39234	British Airways	UK	7559	377.4	62.6	8809	81.7	0.1	2007
39234	Cargolux Airlines Intl	Luxembourg	0	449.9	0	0	0	0	2007
39234	Cargolux Airlines Intl	New Zealand	0	0	0	0	305.4	0	2007
39234	Cargolux Airlines Intl	Singapore	0	0	0	0	0	0	2007
39234	Cargolux Airlines Intl	USA	0	0	0	0	98.4	0	2007
39234	Cathay Pacific Airways	Hong Kong	40203	3024.4	111	45944	1788.7	25.6	2007
39234	China Airlines	Taiwan	5102	182.5	14.7	7587	31.9	0	2007
39234	China Eastern Airlines	China	5132	65.7	10.3	5334	40.1	1.8	2007
39234	China Southern Airlines	China	4762	230.6	8.6	5369	22.6	2	2007
39234	Continental Micronesia	Guam	700	0.2	0	692	1	0	2007
39234	Emirates	New Zealand	21887	995.4	9.6	18699	1084.5	0	2007
39234	Emirates	Singapore	3046	161.9	30.2	2585	415.9	0	2007
39234	Emirates	Thailand	1167	41.7	0	907	7.9	0	2007
39234	Emirates	United Arab Emirates	37371	1361.8	112.7	46527	1168.6	0.4	2007
39234	Etihad Airways	United Arab Emirates	2269	117.7	0	2874	143.3	0	2007
39234	Eva Air	Taiwan	2276	106.2	2.3	2685	46.4	0.7	2007
39234	Federal Express Corporation	Philippines	0	0	0	0	106.1	0	2007
39234	Federal Express Corporation	USA	0	1002.5	0	0	0	0	2007
39234	Freedom Air International	New Zealand	13375	0	0	12535	0	0	2007
39234	Garuda Indonesia	Indonesia	14181	207.9	3.6	17069	119.4	0.1	2007
39234	Gulf Air	Bahrain	1389	57.1	7.1	1933	49.5	13.1	2007
39234	Gulf Air	Singapore	576	16.1	0	1015	36.4	0	2007
39234	Hawaiian Airlines	USA	2212	3.3	8.2	2393	50.4	0	2007
39234	JALways	Japan	6778	281.7	112.9	8981	147.4	0	2007
39234	Japan Airlines	Japan	9149	253.1	18.1	9305	171.6	0	2007
39234	Jetstar	Indonesia	4783	84.8	0	5118	3.7	0	2007
39234	Jetstar	Japan	5811	136.5	0	5730	115.7	0	2007
39234	Jetstar	New Zealand	14194	26.5	0	14498	18	0	2007
39234	Jetstar	Singapore	4202	0	0	4667	0	0	2007
39234	Jetstar	Thailand	5224	118.2	0	6401	50	0	2007
39234	Jetstar	USA	3650	99.1	0	4062	62.9	0	2007
39234	Jetstar	Vietnam	2552	119.6	0	3150	24.9	0	2007
39234	Korean Air	Korea	8976	869.1	73	11948	625.6	2.5	2007
39234	Lan Chile	Chile	2317	239.3	0.1	2494	91.7	3.8	2007
39234	Lan Chile	New Zealand	1513	20.8	0	2218	66.4	0	2007
39234	Malaysia Airlines	Malaysia	38973	3746.7	0.1	48879	1143.7	0	2007
39234	Martinair Holland	Hong Kong	0	0	0	0	40.1	0	2007
39234	Martinair Holland	Netherlands	0	582.4	0	0	120.6	0	2007
39234	Martinair Holland	Thailand	0	0	0	0	5.8	0	2007
39234	Martinair Holland	United Arab Emirates	0	0	0	0	14.3	0	2007
39234	Merpati Nusantara Airlines	Indonesia	96	0	0	161	0	0	2007
39234	Pacific Air Express	Solomon Islands	0	0.5	0	0	69.5	0	2007
39234	Philippine Airlines	Philippines	3144	69.9	4.7	3264	32.5	0	2007
39234	Qantas Airways	Canada	636	6.4	3.3	849	2.3	6.6	2007
39234	Qantas Airways	China	6501	546.4	0	6248	133.9	1.3	2007
39234	Qantas Airways	Germany	3750	501.2	3.5	3743	18.6	37.8	2007
39234	Qantas Airways	Hong Kong	24679	1450.1	26.3	24627	417.6	50.3	2007
39234	Qantas Airways	India	2577	39.7	0	3204	28.7	4.3	2007
39234	Qantas Airways	Indonesia	6450	51.9	2.2	6751	78.3	2.9	2007
39234	Qantas Airways	Japan	27989	652.9	108.6	30253	470.2	84.3	2007
39234	Qantas Airways	New Caledonia	1490	0.9	0.3	2197	11.1	1.9	2007
39234	Qantas Airways	New Zealand	48403	1168.6	4.4	45826	1847.7	171	2007
39234	Qantas Airways	Philippines	3271	125	4.4	3406	56.9	1.8	2007
39234	Qantas Airways	Singapore	40607	1582.4	85.8	43644	1739.9	140.6	2007
39234	Qantas Airways	South Africa	5142	121.4	4.6	4969	66.5	13.9	2007
39234	Qantas Airways	Thailand	3573	123.7	8.2	3490	81.3	14.4	2007
39234	Qantas Airways	UK	20916	441.1	60.3	22584	152.8	136.1	2007
39234	Qantas Airways	United Arab Emirates	0	0	0	0	50.1	0	2007
39234	Qantas Airways	USA	49013	2203	261.9	48204	522.9	164.3	2007
39234	Royal Brunei Airlines	Brunei	3318	104.5	0.1	5382	174.4	0	2007
39234	Royal Brunei Airlines	New Zealand	974	6	0	539	35.9	0	2007
39234	Singapore Airlines	New Zealand	0	43.6	0	0	283.8	0	2007
39234	Singapore Airlines	Singapore	90174	4894.7	104.6	108132	3812.4	1.3	2007
39234	Solomon Airlines	Solomon Islands	1042	5	0	977	3.2	0	2007
39234	South African Airways	South Africa	3844	43.4	6	3941	168.2	1.9	2007
39234	Thai Airways International	Thailand	35473	1718.2	169.4	43304	825.8	5.6	2007
39234	Tiger Airways	Singapore	5470	0	0	7456	0	0	2007
39234	United Airlines	USA	16411	50	181.2	16339	524.1	7.6	2007
39234	United Parcel Service	Hong Kong	0	0	0	0	10.8	0	2007
39234	United Parcel Service	USA	0	961.2	0	0	0	0	2007
39234	Vietnam Airlines	Vietnam	5501	208.8	0	7322	30.3	0	2007
39234	Virgin Atlantic Airways	Hong Kong	2617	529	0	2319	194	0	2007
39234	Virgin Atlantic Airways	UK	2563	40.2	0	4369	24.5	0	2007
39234	Virgin Australia	Fiji	5120	14.1	0	6168	28.3	0	2007
39234	Virgin Australia	New Zealand	14983	89.1	0	16176	33.6	0	2007
39234	Virgin Australia	Tonga	758	3.2	0	962	0.9	0	2007
39234	Virgin Australia	Vanuatu	1201	0	0	1315	9.4	0	2007
39234	Virgin Samoa	Western Samoa	1365	0.7	0	1413	1.4	0	2007
39264	Aerolineas Argentinas	Argentina	1703	5.4	0.4	1215	22	0	2007
39264	Aerolineas Argentinas	New Zealand	1747	57.6	0	1753	36.3	0	2007
39264	Air Caledonie	New Caledonia	3244	9.4	0.5	3272	62.6	3.4	2007
39264	Air Canada	Canada	4570	0	0	4272	0	0	2007
39264	Air Canada	USA	1170	134.5	3.2	612	134.6	0.3	2007
39264	Air China	China	6986	170.7	16	4764	150.5	2	2007
39264	Air Mauritius	Mauritius	3999	88.1	0.2	3316	22.7	0	2007
39264	Air Nauru	Marshall Islands	0	0	0	8	0.1	0	2007
39264	Air Nauru	Nauru	251	0.2	0	250	9.9	0.1	2007
39264	Air Nauru	Solomon Islands	223	0.3	0	236	0.1	0	2007
39264	Air New Zealand	China	0	0	0	0	7.6	0	2007
39264	Air New Zealand	Cook Islands	52	0	0	52	0	0	2007
39264	Air New Zealand	Germany	0	0	0	0	0	0	2007
39264	Air New Zealand	New Zealand	87496	1667.3	172.1	89437	1850.5	4.8	2007
39264	Air New Zealand	USA	788	401.1	13.4	819	4.1	0	2007
39264	Air Niugini	Papua New Guinea	6582	141.2	1.3	6351	263.3	27.9	2007
39264	Air Pacific	Fiji	20197	360.5	0	17177	355	14.6	2007
39264	Air Tahiti Nui	Tahiti	2072	103.1	0	1937	50.5	0	2007
39264	Air Vanuatu	Vanuatu	4105	13.2	0	3833	33.2	7.2	2007
39264	Airlines PNG	Papua New Guinea	1329	2.1	0	1391	22.5	0	2007
39264	Asian Express Airlines	New Zealand	0	326.6	0	0	346.7	0	2007
39264	Asiana Airlines	Korea	6887	205	34.1	4648	133.2	0	2007
39264	British Airways	Singapore	2312	131.3	3.7	2690	232.4	0	2007
39264	British Airways	Thailand	3697	80.2	0	3602	16.9	0	2007
39264	British Airways	UK	10471	393.8	59.4	8062	78.5	0	2007
39264	Cargolux Airlines Intl	Luxembourg	0	376.6	0	0	0	0	2007
39264	Cargolux Airlines Intl	New Zealand	0	0	0	0	237.6	0	2007
39264	Cargolux Airlines Intl	Singapore	0	0	0	0	0	0	2007
39264	Cargolux Airlines Intl	USA	0	0	0	0	116.9	0	2007
39264	Cathay Pacific Airways	Hong Kong	51897	3395.3	133.6	36857	1783.3	27.1	2007
39264	China Airlines	Taiwan	9019	170.5	9.8	7852	41.9	0	2007
39264	China Eastern Airlines	China	7478	97.7	10	4080	39.8	1.8	2007
39264	China Southern Airlines	China	6074	286.7	8.6	3524	20.9	1.9	2007
39264	Continental Micronesia	Guam	1020	0	0	917	3.7	0	2007
39264	Emirates	New Zealand	23763	1064.2	11.6	23052	1054.2	0	2007
39264	Emirates	Singapore	1790	180.7	17.7	1771	415.9	0	2007
39264	Emirates	Thailand	754	54.8	0	888	3.8	0	2007
39264	Emirates	United Arab Emirates	58177	1648.6	140.6	46108	965.2	0.5	2007
39264	Etihad Airways	United Arab Emirates	7039	274.6	4.6	4924	218.9	18.4	2007
39264	Eva Air	Taiwan	3100	162.4	2.1	1979	44.1	1	2007
39264	Federal Express Corporation	Philippines	0	0	0	0	135.2	0	2007
39264	Federal Express Corporation	USA	0	972.4	34.9	0	0	0	2007
39264	Freedom Air International	New Zealand	15257	0	0	15421	0	0	2007
39264	Garuda Indonesia	Indonesia	19368	270.5	5.1	17614	170.9	0.2	2007
39264	Hawaiian Airlines	USA	2701	2	4.1	2546	50.6	0	2007
39264	JALways	Japan	11374	200.3	109.6	7402	228.6	0	2007
39264	Japan Airlines	Japan	12494	242.7	19.1	8637	194.7	0	2007
39264	Jetstar	Indonesia	5560	123	0	5243	1.5	0	2007
39264	Jetstar	Japan	5683	184.2	0	4353	116.9	0	2007
39264	Jetstar	New Zealand	17825	23.9	0	17369	20.1	0	2007
39264	Jetstar	Singapore	4837	10.9	0	4762	2.5	0	2007
39264	Jetstar	Thailand	6928	227.6	0	6377	44.3	0	2007
39264	Jetstar	USA	4543	214.6	0	4992	63.4	0	2007
39264	Jetstar	Vietnam	3144	127.6	0	2490	17.4	0	2007
39264	Korean Air	Korea	14437	948.8	71.4	8919	667	2.6	2007
39264	Lan Chile	Chile	3067	230.7	1.6	2759	111.4	3.5	2007
39264	Lan Chile	New Zealand	2035	18	0	3202	24	0	2007
39264	Malaysia Airlines	Malaysia	51375	4316.8	0.1	44463	1081.2	0	2007
39264	Martinair Holland	Hong Kong	0	0	0	0	18.8	0	2007
39264	Martinair Holland	Netherlands	0	794.4	0	0	143.6	0	2007
39264	Martinair Holland	Thailand	0	0	0	0	23.7	0	2007
39264	Martinair Holland	United Arab Emirates	0	0	0	0	41.2	0	2007
39264	Merpati Nusantara Airlines	Indonesia	187	0	0	147	0	0	2007
39264	Pacific Air Express	Solomon Islands	0	2.2	0	0	90.2	0	2007
39264	Philippine Airlines	Philippines	3734	97	3.7	2703	32.9	0	2007
39264	Qantas Airways	Canada	1260	3.4	3.9	1280	1.2	9.3	2007
39264	Qantas Airways	China	8478	435.9	0	6261	97.8	1.6	2007
39264	Qantas Airways	Germany	3463	558.4	3.4	3856	17.2	37.3	2007
39264	Qantas Airways	Hong Kong	29652	1484.2	26.2	21669	344.3	50.7	2007
39264	Qantas Airways	India	3280	12.4	0	2060	43.5	4	2007
39264	Qantas Airways	Indonesia	8595	76.7	2.3	7820	54.8	3.1	2007
39264	Qantas Airways	Japan	39526	1072.8	123.7	31647	477.8	113.5	2007
39264	Qantas Airways	New Caledonia	2185	2.6	0.1	2064	15.2	1.3	2007
39264	Qantas Airways	New Zealand	53105	1214.3	3.3	55988	1750.2	183.9	2007
39264	Qantas Airways	Philippines	3503	144.1	4.4	2989	70	1.7	2007
39264	Qantas Airways	Singapore	46651	1764.2	78.6	39683	1617.4	138.5	2007
39264	Qantas Airways	South Africa	6775	125.6	4.4	5486	39.5	15	2007
39264	Qantas Airways	Thailand	4702	197.6	7.7	3756	49.2	13.7	2007
39264	Qantas Airways	UK	24770	467.6	60.8	19596	166.5	132.1	2007
39264	Qantas Airways	United Arab Emirates	0	0	0	0	49.5	0	2007
39264	Qantas Airways	USA	51527	2368.6	276.3	48791	545.9	156.2	2007
39264	Royal Brunei Airlines	Brunei	7292	121.7	0.1	5047	107.3	0	2007
39264	Royal Brunei Airlines	New Zealand	1354	11.8	0	1129	38.5	0	2007
39264	Singapore Airlines	New Zealand	0	70.8	0	0	242.3	0	2007
39264	Singapore Airlines	Singapore	116828	5223.2	93.4	95112	3498.3	1.2	2007
39264	Solomon Airlines	Solomon Islands	1310	9.7	0	1164	7.3	0	2007
39264	South African Airways	South Africa	4691	69.8	5.7	4019	163.7	1.8	2007
39264	Thai Airways International	Thailand	46435	1580.3	138.2	41065	797.1	3.5	2007
39264	Tiger Airways	Singapore	8005	0	0	6798	0	0	2007
39264	United Airlines	USA	19356	3.9	165.5	17759	598.9	9.8	2007
39264	United Parcel Service	Hong Kong	0	0	0	0	13.5	0	2007
39264	United Parcel Service	USA	0	974.1	0	0	0	0	2007
39264	Vietnam Airlines	Vietnam	8868	210.7	0	7417	23	0	2007
39264	Virgin Atlantic Airways	Hong Kong	4427	466	0	2988	152.3	0	2007
39264	Virgin Atlantic Airways	UK	4194	54.1	0	2379	22.5	0	2007
39264	Virgin Australia	Fiji	6994	23.3	0	6411	28.9	0	2007
39264	Virgin Australia	New Zealand	18189	58	0	18734	31.9	0	2007
39264	Virgin Australia	Tonga	1010	3.6	0	1058	2.7	0	2007
39264	Virgin Australia	Vanuatu	1504	0	0	1316	4.2	0	2007
39264	Virgin Samoa	Western Samoa	1674	2.5	0	1531	2.8	0	2007
39295	Aerolineas Argentinas	Argentina	1157	5.6	0.4	974	12.5	0	2007
39295	Aerolineas Argentinas	New Zealand	1176	40.6	0	1495	49.3	0	2007
39295	Air Caledonie	New Caledonia	3907	4.9	0.8	3082	65.3	3	2007
39295	Air Canada	Canada	3789	0	0	4720	0	0	2007
39295	Air Canada	USA	958	172.4	3.4	731	166.4	0	2007
39295	Air China	China	6628	212.3	17.2	6005	146.2	3.2	2007
39295	Air Mauritius	Mauritius	2891	97.9	0.2	3299	35.9	0	2007
39295	Air Nauru	Nauru	275	0.1	0.1	291	10.7	0.4	2007
39295	Air Nauru	Solomon Islands	162	0	0	170	0.1	0	2007
39295	Air New Zealand	China	0	0	0	0	6.1	0	2007
39295	Air New Zealand	Cook Islands	48	0	0	33	0	0	2007
39295	Air New Zealand	Germany	0	0	0	0	0	0	2007
39295	Air New Zealand	New Zealand	82542	1855.1	190	81612	1719.5	5.9	2007
39295	Air New Zealand	USA	1350	514.4	6.6	1594	10.3	0	2007
39295	Air Niugini	Papua New Guinea	5859	44.5	2.3	6281	176.6	21.1	2007
39295	Air Pacific	Fiji	14283	363.2	0	15297	323.7	13.8	2007
39295	Air Tahiti Nui	Tahiti	1420	112.3	0	1625	54.7	0	2007
39295	Air Vanuatu	Vanuatu	3608	14.8	0	3561	36.4	0	2007
39295	Airlines PNG	Papua New Guinea	1228	3.2	0	1158	22.4	0	2007
39295	Asian Express Airlines	New Zealand	0	330.1	0	0	362.4	0	2007
39295	Asiana Airlines	Korea	7550	258.5	39.7	7498	145.1	0	2007
39295	British Airways	Singapore	2359	132.8	0	2443	200.6	0	2007
39295	British Airways	Thailand	4505	61	0.1	4072	23.6	0	2007
39295	British Airways	UK	7664	445.4	72.4	8984	84.8	0	2007
39295	Cargolux Airlines Intl	Luxembourg	0	406	0	0	0	0	2007
39295	Cargolux Airlines Intl	New Zealand	0	0	0	0	292.7	0	2007
39295	Cargolux Airlines Intl	Singapore	0	0	0	0	0	0	2007
39295	Cargolux Airlines Intl	USA	0	0	0	0	81.3	0	2007
39295	Cathay Pacific Airways	Hong Kong	41961	3061.8	106.8	47012	1925.2	31.5	2007
39295	China Airlines	Taiwan	6952	143.7	10.1	7429	54.5	0	2007
39295	China Eastern Airlines	China	5516	113.2	14	4995	38.9	2	2007
39295	China Southern Airlines	China	5165	243.3	22.3	4359	16.7	2.4	2007
